"st" "flag_fthb" "prop_type" "count" "fico_avg" "avg_ltv" "avg_dti" "year" "quart"
"24374" "AZ" "N" "PU" 2838 768.792459478506 68.6680761099366 32.9552501761804 "2009" "3"
"24375" "AZ" "N" "SF" 2102 764.774024738344 66.7840152235966 32.0019029495718 "2009" "3"
"24376" "AZ" "Y" "CO" 58 757.810344827586 78.7586206896552 33.4137931034483 "2009" "3"
"24377" "AZ" "Y" "LH" 3 777.666666666667 83.3333333333333 23.3333333333333 "2009" "3"
"24378" "AZ" "Y" "PU" 517 758.68665377176 78.3404255319149 32.7253384912959 "2009" "3"
"24379" "AZ" "Y" "SF" 245 756.061224489796 78.5510204081633 31.465306122449 "2009" "3"
"24380" "CA" "" "CO" 856 770.77453271028 59.5 34.2371495327103 "2009" "3"
"24381" "CA" "" "LH" 1 807 70 32 "2009" "3"
"24382" "CA" "" "MH" 5 760 56.4 39 "2009" "3"
"24383" "CA" "" "PU" 2430 768.158847736625 57.2057613168724 33.4650205761317 "2009" "3"
"24384" "CA" "" "SF" 10856 763.729274134119 56.3950810611643 33.8110722181282 "2009" "3"
"24385" "CA" "N" "CO" 2007 772.724962630792 61.9975087194818 34.8794220229198 "2009" "3"
"24386" "CA" "N" "LH" 1 823 35 21 "2009" "3"
"24387" "CA" "N" "MH" 31 769.290322580645 62.6451612903226 35.1290322580645 "2009" "3"
"24388" "CA" "N" "PU" 4368 769.182921245421 59.9793956043956 35.2797619047619 "2009" "3"
"24389" "CA" "N" "SF" 19883 766.160036211839 58.5361866921491 34.6850575868833 "2009" "3"
"24390" "CA" "Y" "CO" 1229 761.699755899105 74.8429617575264 37.4548413344182 "2009" "3"
"24391" "CA" "Y" "CP" 1 744 80 36 "2009" "3"
"24392" "CA" "Y" "MH" 1 786 56 45 "2009" "3"
"24393" "CA" "Y" "PU" 1043 759.462128475551 74.6816874400767 37.5148609779482 "2009" "3"
"24394" "CA" "Y" "SF" 4770 756.252620545073 75.8150943396226 37.051572327044 "2009" "3"
"24395" "CO" "" "CO" 127 772.834645669291 63.488188976378 32.6141732283465 "2009" "3"
"24396" "CO" "" "MH" 4 748.25 45.5 36.75 "2009" "3"
"24397" "CO" "" "PU" 880 762.403409090909 63.2875 31.5375 "2009" "3"
"24398" "CO" "" "SF" 1302 758.417050691244 62.105222734255 32.2987711213518 "2009" "3"
"24399" "CO" "N" "CO" 433 771.002309468822 68.5150115473441 33.7736720554273 "2009" "3"
"24400" "CO" "N" "LH" 2 736.5 85 26.5 "2009" "3"
"24401" "CO" "N" "MH" 22 769.045454545455 58.3181818181818 35.5454545454545 "2009" "3"
"24402" "CO" "N" "PU" 2735 767.560877513711 67.8753199268739 32.6010968921389 "2009" "3"
"24403" "CO" "N" "SF" 3323 762.799879626843 65.8573578092086 33.1613000300933 "2009" "3"
"24404" "CO" "Y" "CO" 116 761.853448275862 78.5 34.5431034482759 "2009" "3"
"24405" "CO" "Y" "MH" 2 787 74.5 32 "2009" "3"
"24406" "CO" "Y" "PU" 310 758.551612903226 78.9741935483871 34.1516129032258 "2009" "3"
"24407" "CO" "Y" "SF" 385 758.462337662338 78.7246753246753 32.7142857142857 "2009" "3"
"24408" "CT" "" "CO" 96 760.28125 61.8854166666667 34.2291666666667 "2009" "3"
"24409" "CT" "" "PU" 32 766.4375 55.25 28.875 "2009" "3"
"24410" "CT" "" "SF" 1146 756.95462478185 57.9877835951134 31.760034904014 "2009" "3"
"24411" "CT" "N" "CO" 286 765.625874125874 65.493006993007 34.9020979020979 "2009" "3"
"24412" "CT" "N" "MH" 2 782 51 21 "2009" "3"
"24413" "CT" "N" "PU" 67 772.059701492537 67.3582089552239 30.3432835820896 "2009" "3"
"24414" "CT" "N" "SF" 3051 759.22451655195 61.4601769911504 33.2684365781711 "2009" "3"
"24415" "CT" "Y" "CO" 106 765.660377358491 76.9150943396226 34.5566037735849 "2009" "3"
"24416" "CT" "Y" "CP" 1 741 64 32 "2009" "3"
"24417" "CT" "Y" "PU" 15 759.4 81.6 35.4666666666667 "2009" "3"
"24418" "CT" "Y" "SF" 410 752.782926829268 76.4853658536585 34.4292682926829 "2009" "3"
"24419" "DC" "" "CO" 51 760.588235294118 64.2549019607843 33.8823529411765 "2009" "3"
"24420" "DC" "" "CP" 1 771 48 23 "2009" "3"
"24421" "DC" "" "PU" 3 786.666666666667 42 36.6666666666667 "2009" "3"
"24422" "DC" "" "SF" 166 744.542168674699 55.4759036144578 32.6385542168675 "2009" "3"
"24423" "DC" "N" "CO" 129 767.519379844961 67.7674418604651 33.0232558139535 "2009" "3"
"24424" "DC" "N" "CP" 12 783 59.4166666666667 26.1666666666667 "2009" "3"
"24425" "DC" "N" "LH" 1 806 48 15 "2009" "3"
"24426" "DC" "N" "PU" 10 782.9 55.9 30.3 "2009" "3"
"24427" "DC" "N" "SF" 343 751.568513119534 57.9766763848396 32.6268221574344 "2009" "3"
"24428" "DC" "Y" "CO" 78 756 75.6025641025641 33.6666666666667 "2009" "3"
"24429" "DC" "Y" "CP" 7 778.571428571429 80.1428571428571 32.7142857142857 "2009" "3"
"24430" "DC" "Y" "LH" 1 796 48 39 "2009" "3"
"24431" "DC" "Y" "PU" 5 756 80.6 42.8 "2009" "3"
"24432" "DC" "Y" "SF" 56 759.5 75.1607142857143 31.75 "2009" "3"
"24433" "DE" "" "CO" 71 774.197183098591 65.9859154929577 31.1830985915493 "2009" "3"
"24434" "DE" "" "LH" 1 710 64 56 "2009" "3"
"24435" "DE" "" "MH" 1 797 80 49 "2009" "3"
"24436" "DE" "" "PU" 141 758.056737588652 60.0921985815603 32.7304964539007 "2009" "3"
"24437" "DE" "" "SF" 386 754.922279792746 61.2046632124352 31.6217616580311 "2009" "3"
"24438" "DE" "N" "CO" 79 773.759493670886 63.7215189873418 32.3037974683544 "2009" "3"
"24439" "DE" "N" "LH" 2 789 42 27.5 "2009" "3"
"24440" "DE" "N" "MH" 4 742.75 49.75 28.5 "2009" "3"
"24441" "DE" "N" "PU" 256 759.7734375 65.36328125 32.16796875 "2009" "3"
"24442" "DE" "N" "SF" 504 755.948412698413 63.3174603174603 30.9980158730159 "2009" "3"
"24443" "DE" "Y" "CO" 13 760.384615384615 76.4615384615385 32.1538461538462 "2009" "3"
"24444" "DE" "Y" "PU" 34 750.970588235294 76.2352941176471 29.7352941176471 "2009" "3"
"24445" "DE" "Y" "SF" 68 758.102941176471 79.6911764705882 32.4705882352941 "2009" "3"
"24446" "FL" "" "CO" 312 767.112179487179 60.8012820512821 33.2788461538462 "2009" "3"
"24447" "FL" "" "MH" 4 755.25 65.25 33.25 "2009" "3"
"24448" "FL" "" "PU" 1322 761.391830559758 64.2284417549168 33.8434190620272 "2009" "3"
"24449" "FL" "" "SF" 1647 751.1372191864 62.8998178506375 33.458409228901 "2009" "3"
"24450" "FL" "N" "CO" 795 769.164779874214 65.0817610062893 34.0138364779874 "2009" "3"
"24451" "FL" "N" "LH" 24 757.291666666667 69.3333333333333 35.0833333333333 "2009" "3"
"24452" "FL" "N" "MH" 15 768.4 73.6666666666667 38.6666666666667 "2009" "3"
"24453" "FL" "N" "PU" 3792 764.49973628692 67.7534282700422 34.5213607594937 "2009" "3"
"24454" "FL" "N" "SF" 4371 757.740562800275 66.6181651795928 33.751544269046 "2009" "3"
"24455" "FL" "Y" "CO" 186 757.376344086022 72.5967741935484 33.9032258064516 "2009" "3"
"24456" "FL" "Y" "LH" 13 759.307692307692 71.5384615384615 34.9230769230769 "2009" "3"
"24457" "FL" "Y" "MH" 1 772 80 32 "2009" "3"
"24458" "FL" "Y" "PU" 818 752.328850855746 76.1650366748166 35.9779951100245 "2009" "3"
"24459" "FL" "Y" "SF" 697 749.896700143472 76.4088952654232 35.0502152080344 "2009" "3"
"24460" "GA" "" "CO" 46 769.586956521739 64.2391304347826 29.0652173913043 "2009" "3"
"24461" "GA" "" "PU" 747 761.95983935743 67.2061579651941 32.3186077643909 "2009" "3"
"24462" "GA" "" "SF" 1209 752.79735318445 65.889164598842 31.7212572373863 "2009" "3"
"24463" "GA" "N" "CO" 145 764.110344827586 69.848275862069 33.2413793103448 "2009" "3"
"24464" "GA" "N" "LH" 68 745.220588235294 68.4852941176471 32.7941176470588 "2009" "3"
"24465" "GA" "N" "MH" 11 760.636363636364 61.0909090909091 31.4545454545455 "2009" "3"
"24466" "GA" "N" "PU" 1935 764.487855297158 70.6201550387597 32.3328165374677 "2009" "3"
"24467" "GA" "N" "SF" 3769 757.419474661714 68.6025470947201 31.7911912974264 "2009" "3"
"24468" "GA" "Y" "CO" 64 766.03125 77.5625 33.234375 "2009" "3"
"24469" "GA" "Y" "LH" 7 767.142857142857 80.7142857142857 35.5714285714286 "2009" "3"
"24470" "GA" "Y" "PU" 372 754.604838709677 78.5913978494624 32.7096774193548 "2009" "3"
"24471" "GA" "Y" "SF" 433 751.769053117783 79.5288683602771 30.8637413394919 "2009" "3"
"24472" "GU" "" "SF" 6 746.666666666667 64.6666666666667 26.5 "2009" "3"
"24473" "GU" "N" "CO" 3 713 76.3333333333333 29.3333333333333 "2009" "3"
"24474" "GU" "N" "PU" 3 759.333333333333 74 20.3333333333333 "2009" "3"
"24475" "GU" "N" "SF" 114 717.447368421053 67.2982456140351 33.3070175438597 "2009" "3"
"24476" "GU" "Y" "CO" 2 719.5 70 24.5 "2009" "3"
"24477" "GU" "Y" "SF" 10 759 78.6 31.6 "2009" "3"
"24478" "HI" "" "CO" 96 761.0625 59.7708333333333 36.2604166666667 "2009" "3"
"24479" "HI" "" "PU" 63 759.428571428571 58.2857142857143 36.4761904761905 "2009" "3"
"24480" "HI" "" "SF" 207 754.729468599034 57.6280193236715 38.3429951690821 "2009" "3"
"24481" "HI" "N" "CO" 277 770.083032490975 63.9638989169675 37.2779783393502 "2009" "3"
"24482" "HI" "N" "PU" 156 765.025641025641 62.2692307692308 36.6346153846154 "2009" "3"
"24483" "HI" "N" "SF" 421 755.686460807601 57.6579572446556 36.6484560570071 "2009" "3"
"24484" "HI" "Y" "CO" 114 758.842105263158 75.5087719298246 39.9649122807018 "2009" "3"
"24485" "HI" "Y" "PU" 15 752.4 79.0666666666667 40.6666666666667 "2009" "3"
"24486" "HI" "Y" "SF" 40 767.425 72.45 40.95 "2009" "3"
"24487" "IA" "" "CO" 15 771.4 66.6666666666667 29.6666666666667 "2009" "3"
"24488" "IA" "" "PU" 40 768.6 67.325 28.95 "2009" "3"
"24489" "IA" "" "SF" 866 760.30831408776 68.5184757505774 29.0300230946882 "2009" "3"
"24490" "IA" "N" "CO" 91 776.274725274725 69.2087912087912 30.8131868131868 "2009" "3"
"24491" "IA" "N" "MH" 6 738.333333333333 59.8333333333333 29.1666666666667 "2009" "3"
"24492" "IA" "N" "PU" 165 770.145454545455 67.5515151515151 31.3151515151515 "2009" "3"
"24493" "IA" "N" "SF" 2515 760.764612326044 71.4508946322068 30.4644135188867 "2009" "3"
"24494" "IA" "Y" "CO" 27 768.481481481482 77.5185185185185 33.5555555555556 "2009" "3"
"24495" "IA" "Y" "PU" 20 764.2 78.5 33.65 "2009" "3"
"24496" "IA" "Y" "SF" 360 748.344444444444 82.1111111111111 30.95 "2009" "3"
"24497" "ID" "" "CO" 13 780.384615384615 52.6153846153846 35.2307692307692 "2009" "3"
"24498" "ID" "" "MH" 5 748.8 58 39.8 "2009" "3"
"24499" "ID" "" "PU" 172 763.017441860465 64.5 32.0639534883721 "2009" "3"
"24500" "ID" "" "SF" 533 750.96435272045 65.187617260788 33.2626641651032 "2009" "3"
"24501" "ID" "N" "CO" 34 772.852941176471 59.7058823529412 30.9411764705882 "2009" "3"
"24502" "ID" "N" "LH" 10 735.4 73.2 28.4 "2009" "3"
"24503" "ID" "N" "MH" 24 758.666666666667 63.1666666666667 26.625 "2009" "3"
"24504" "ID" "N" "PU" 363 769.699724517906 69.6060606060606 32.0743801652893 "2009" "3"
"24505" "ID" "N" "SF" 1013 758.476801579467 66.8213228035538 31.9585389930898 "2009" "3"
"24506" "ID" "Y" "CO" 1 803 67 34 "2009" "3"
"24507" "ID" "Y" "LH" 4 737 76.25 25.25 "2009" "3"
"24508" "ID" "Y" "MH" 1 807 80 22 "2009" "3"
"24509" "ID" "Y" "PU" 60 749.083333333333 76.3166666666667 32.3833333333333 "2009" "3"
"24510" "ID" "Y" "SF" 108 751.916666666667 78.287037037037 31.4166666666667 "2009" "3"
"24511" "IL" "" "CO" 496 760.693548387097 63.3225806451613 33.0221774193548 "2009" "3"
"24512" "IL" "" "PU" 646 764.848297213622 60.8962848297214 32.359133126935 "2009" "3"
"24513" "IL" "" "SF" 3473 756.362510797581 61.0725597466168 32.238122660524 "2009" "3"
"24514" "IL" "N" "CO" 1645 767.466869300912 69.4547112462006 33.4133738601824 "2009" "3"
"24515" "IL" "N" "CP" 2 784 38.5 37.5 "2009" "3"
"24516" "IL" "N" "LH" 5 771 74.2 31.6 "2009" "3"
"24517" "IL" "N" "MH" 23 762.173913043478 58.1739130434783 26.5217391304348 "2009" "3"
"24518" "IL" "N" "PU" 1611 766.954686530106 66.6617008069522 34.2787088764742 "2009" "3"
"24519" "IL" "N" "SF" 10413 759.311053490829 65.7343704984154 32.5504657639489 "2009" "3"
"24520" "IL" "Y" "CO" 660 757.830303030303 78.7424242424242 34.7924242424242 "2009" "3"
"24521" "IL" "Y" "CP" 1 815 56 44 "2009" "3"
"24522" "IL" "Y" "MH" 1 755 80 40 "2009" "3"
"24523" "IL" "Y" "PU" 254 756.728346456693 77.6811023622047 34.3188976377953 "2009" "3"
"24524" "IL" "Y" "SF" 1173 751.856777493606 79.5430520034101 32.695652173913 "2009" "3"
"24525" "IN" "" "CO" 25 767.04 67.32 31.48 "2009" "3"
"24526" "IN" "" "MH" 15 766.666666666667 64.3333333333333 28.2 "2009" "3"
"24527" "IN" "" "PU" 246 756.731707317073 67.8130081300813 28.4227642276423 "2009" "3"
"24528" "IN" "" "SF" 1507 754.79097544791 66.5454545454545 29.163901791639 "2009" "3"
"24529" "IN" "N" "CO" 129 773.984496124031 71.1472868217054 30.953488372093 "2009" "3"
"24530" "IN" "N" "LH" 24 752.25 72.7083333333333 32.7083333333333 "2009" "3"
"24531" "IN" "N" "MH" 48 753.729166666667 61.7291666666667 27.7708333333333 "2009" "3"
"24532" "IN" "N" "PU" 1253 762.695929768556 71.8204309656824 29.7629688747007 "2009" "3"
"24533" "IN" "N" "SF" 6253 757.346393731009 68.9403486326563 28.3559891252199 "2009" "3"
"24534" "IN" "Y" "CO" 30 759.066666666667 80.1666666666667 31.2666666666667 "2009" "3"
"24535" "IN" "Y" "LH" 7 744 84.2857142857143 26.5714285714286 "2009" "3"
"24536" "IN" "Y" "MH" 1 796 61 37 "2009" "3"
"24537" "IN" "Y" "PU" 214 757.144859813084 78.8364485981308 30.7102803738318 "2009" "3"
"24538" "IN" "Y" "SF" 665 751.624060150376 81.8947368421053 28.3127819548872 "2009" "3"
"24539" "KS" "" "CO" 1 790 78 12 "2009" "3"
"24540" "KS" "" "MH" 1 706 72 20 "2009" "3"
"24541" "KS" "" "PU" 183 760.863387978142 71.4426229508197 31.0765027322404 "2009" "3"
"24542" "KS" "" "SF" 456 753.517543859649 68.4714912280702 30.7127192982456 "2009" "3"
"24543" "KS" "N" "CO" 12 780.333333333333 75.9166666666667 34.5833333333333 "2009" "3"
"24544" "KS" "N" "LH" 6 730.333333333333 75.1666666666667 36.5 "2009" "3"
"24545" "KS" "N" "MH" 9 777.333333333333 63.5555555555556 29.2222222222222 "2009" "3"
"24546" "KS" "N" "PU" 704 761.700284090909 71.3252840909091 31.1363636363636 "2009" "3"
"24547" "KS" "N" "SF" 1949 759.706516162134 71.574653668548 29.939969214982 "2009" "3"
"24548" "KS" "Y" "CO" 2 724.5 85 39 "2009" "3"
"24549" "KS" "Y" "PU" 110 757.427272727273 81.1181818181818 31.5545454545455 "2009" "3"
"24550" "KS" "Y" "SF" 299 753.147157190635 82.6989966555184 29.4816053511706 "2009" "3"
"24551" "KY" "" "CO" 14 768.785714285714 67.4285714285714 30.4285714285714 "2009" "3"
"24552" "KY" "" "PU" 60 757.7 69.7833333333333 33.1333333333333 "2009" "3"
"24553" "KY" "" "SF" 526 754.577946768061 67.6882129277567 30.5475285171103 "2009" "3"
"24554" "KY" "N" "CO" 127 769.291338582677 63.8503937007874 31.6299212598425 "2009" "3"
"24555" "KY" "N" "LH" 1 813 80 29 "2009" "3"
"24556" "KY" "N" "MH" 15 768 66.2 30.4666666666667 "2009" "3"
"24557" "KY" "N" "PU" 337 764.626112759644 68.7210682492582 31.0652818991098 "2009" "3"
"24558" "KY" "N" "SF" 4075 754.258159509202 68.5644171779141 29.9970552147239 "2009" "3"
"24559" "KY" "Y" "CO" 33 758.515151515152 71.9393939393939 32.4545454545455 "2009" "3"
"24560" "KY" "Y" "MH" 1 806 75 12 "2009" "3"
"24561" "KY" "Y" "PU" 47 749.042553191489 79.5106382978723 31.1276595744681 "2009" "3"
"24562" "KY" "Y" "SF" 374 752.831550802139 78.5989304812834 30.1951871657754 "2009" "3"
"24563" "LA" "" "CO" 8 742.75 69.5 30.875 "2009" "3"
"24564" "LA" "" "MH" 1 794 80 14 "2009" "3"
"24565" "LA" "" "PU" 67 737.149253731343 67.6119402985075 34.5671641791045 "2009" "3"
"24566" "LA" "" "SF" 830 737.961445783132 66.6373493975904 33.2746987951807 "2009" "3"
"24567" "LA" "N" "CO" 47 756.808510638298 71.5744680851064 33.2553191489362 "2009" "3"
"24568" "LA" "N" "LH" 1 763 74 32 "2009" "3"
"24569" "LA" "N" "PU" 224 757.616071428571 70.7455357142857 32.3526785714286 "2009" "3"
"24570" "LA" "N" "SF" 1904 745.63287815126 69.9122899159664 33.030987394958 "2009" "3"
"24571" "LA" "Y" "CO" 14 753.285714285714 78.0714285714286 29.9285714285714 "2009" "3"
"24572" "LA" "Y" "MH" 1 793 80 26 "2009" "3"
"24573" "LA" "Y" "PU" 58 756.01724137931 77.8448275862069 33.7068965517241 "2009" "3"
"24574" "LA" "Y" "SF" 314 745.047770700637 78.3662420382166 32.8789808917197 "2009" "3"
"24575" "MA" "" "CO" 179 765.608938547486 61.8603351955307 32.9720670391061 "2009" "3"
"24576" "MA" "" "PU" 7 763 49.5714285714286 33.8571428571429 "2009" "3"
"24577" "MA" "" "SF" 1659 756.095238095238 58.1223628691983 33.7456298975286 "2009" "3"
"24578" "MA" "N" "CO" 1229 765.048006509357 65.4109031733116 33.3393002441009 "2009" "3"
"24579" "MA" "N" "LH" 7 735.285714285714 66.8571428571429 35.1428571428571 "2009" "3"
"24580" "MA" "N" "MH" 2 791 40.5 21.5 "2009" "3"
"24581" "MA" "N" "PU" 31 754.967741935484 65.0967741935484 30.6451612903226 "2009" "3"
"24582" "MA" "N" "SF" 7637 759.733665051722 60.4218934136441 33.3683383527563 "2009" "3"
"24583" "MA" "Y" "CO" 463 761.172786177106 76.3455723542117 33.6198704103672 "2009" "3"
"24584" "MA" "Y" "LH" 2 731.5 85 36.5 "2009" "3"
"24585" "MA" "Y" "PU" 1 752 71 27 "2009" "3"
"24586" "MA" "Y" "SF" 1007 757.929493545184 77.7388282025819 33.9304865938431 "2009" "3"
"24587" "MD" "" "CO" 111 764.513513513514 60.0630630630631 30.8108108108108 "2009" "3"
"24588" "MD" "" "LH" 2 730.5 75.5 31 "2009" "3"
"24589" "MD" "" "PU" 550 761.954545454545 63.4909090909091 31.3563636363636 "2009" "3"
"24590" "MD" "" "SF" 1458 752.876543209877 59.4513031550069 32.1769547325103 "2009" "3"
"24591" "MD" "N" "CO" 421 768.833729216152 64.3681710213777 34.2280285035629 "2009" "3"
"24592" "MD" "N" "CP" 6 734.333333333333 61.3333333333333 32.6666666666667 "2009" "3"
"24593" "MD" "N" "LH" 18 754.666666666667 66.3333333333333 33.2222222222222 "2009" "3"
"24594" "MD" "N" "MH" 1 730 66 43 "2009" "3"
"24595" "MD" "N" "PU" 1602 761.046192259675 65.1429463171036 33.0443196004994 "2009" "3"
"24596" "MD" "N" "SF" 3845 756.69310793238 61.875422626788 32.4015604681404 "2009" "3"
"24597" "MD" "Y" "CO" 100 760.97 74.96 35.44 "2009" "3"
"24598" "MD" "Y" "CP" 10 705.4 80.5 35 "2009" "3"
"24599" "MD" "Y" "LH" 4 727.5 74 28.75 "2009" "3"
"24600" "MD" "Y" "PU" 298 757.748322147651 77.2785234899329 34.0469798657718 "2009" "3"
"24601" "MD" "Y" "SF" 441 758.369614512472 77.8321995464853 33.1224489795918 "2009" "3"
"24602" "ME" "" "CO" 7 784.142857142857 74 35.4285714285714 "2009" "3"
"24603" "ME" "" "PU" 8 753 67.375 30.375 "2009" "3"
"24604" "ME" "" "SF" 273 754.172161172161 63.007326007326 32.6410256410256 "2009" "3"
"24605" "ME" "N" "CO" 90 771.811111111111 63.7666666666667 34.0111111111111 "2009" "3"
"24606" "ME" "N" "MH" 5 777.2 62.6 25.2 "2009" "3"
"24607" "ME" "N" "PU" 16 756.8125 66.125 34.0625 "2009" "3"
"24608" "ME" "N" "SF" 1363 759.661041819516 63.7050623624358 32.5810711665444 "2009" "3"
"24609" "ME" "Y" "CO" 13 747.769230769231 77.4615384615385 36.3076923076923 "2009" "3"
"24610" "ME" "Y" "PU" 2 726.5 61.5 30 "2009" "3"
"24611" "ME" "Y" "SF" 117 758.666666666667 78.2307692307692 34.3589743589744 "2009" "3"
"24612" "MI" "" "CO" 66 768.924242424242 63.9393939393939 32.8787878787879 "2009" "3"
"24613" "MI" "" "MH" 1 764 54 19 "2009" "3"
"24614" "MI" "" "PU" 65 767.769230769231 64.4 28.5230769230769 "2009" "3"
"24615" "MI" "" "SF" 982 761.655804480652 65.5498981670061 31.540733197556 "2009" "3"
"24616" "MI" "N" "CO" 598 772.724080267559 69.5802675585284 32.1923076923077 "2009" "3"
"24617" "MI" "N" "LH" 3 759 54.6666666666667 22.3333333333333 "2009" "3"
"24618" "MI" "N" "MH" 50 773.36 62.92 28.52 "2009" "3"
"24619" "MI" "N" "PU" 216 769.328703703704 68.7824074074074 31.3101851851852 "2009" "3"
"24620" "MI" "N" "SF" 6465 762.15931941222 68.4897138437742 31.3092034029389 "2009" "3"
"24621" "MI" "Y" "CO" 105 760.47619047619 78.2 32.7809523809524 "2009" "3"
"24622" "MI" "Y" "MH" 2 804.5 75.5 18.5 "2009" "3"
"24623" "MI" "Y" "PU" 29 764.793103448276 79.0689655172414 31.9655172413793 "2009" "3"
"24624" "MI" "Y" "SF" 751 751.842876165113 79.9946737683089 31.3541944074567 "2009" "3"
"24625" "MN" "" "CO" 56 770.446428571429 65.5535714285714 30.5714285714286 "2009" "3"
"24626" "MN" "" "MH" 4 778.25 62 44 "2009" "3"
"24627" "MN" "" "PU" 164 773.768292682927 63.2987804878049 31.2439024390244 "2009" "3"
"24628" "MN" "" "SF" 2382 763.037363560034 63.4534005037783 30.8761544920235 "2009" "3"
"24629" "MN" "N" "CO" 203 775.586206896552 70.3645320197044 33.1527093596059 "2009" "3"
"24630" "MN" "N" "LH" 2 764 77.5 26.5 "2009" "3"
"24631" "MN" "N" "MH" 24 768.208333333333 62.7083333333333 34.0833333333333 "2009" "3"
"24632" "MN" "N" "PU" 482 775.022821576763 68.597510373444 33.7614107883817 "2009" "3"
"24633" "MN" "N" "SF" 5144 764.123444790047 68.0511275272162 32.0738724727838 "2009" "3"
"24634" "MN" "Y" "CO" 76 759.578947368421 79.8947368421053 34.3552631578947 "2009" "3"
"24635" "MN" "Y" "MH" 1 761 80 36 "2009" "3"
"24636" "MN" "Y" "PU" 76 762.736842105263 79.3421052631579 33.5526315789474 "2009" "3"
"24637" "MN" "Y" "SF" 743 756.055181695828 80.9878869448183 31.8183041722746 "2009" "3"
"24638" "MO" "" "CO" 52 774.961538461538 63.2884615384615 29.4230769230769 "2009" "3"
"24639" "MO" "" "PU" 398 760.613065326633 63.9346733668342 29.9547738693467 "2009" "3"
"24640" "MO" "" "SF" 1060 756.499056603774 66.8009433962264 31.2424528301887 "2009" "3"
"24641" "MO" "N" "CO" 199 770.356783919598 69.4773869346734 31.1306532663317 "2009" "3"
"24642" "MO" "N" "LH" 49 758.571428571429 74.4285714285714 30.734693877551 "2009" "3"
"24643" "MO" "N" "MH" 17 765 63.2941176470588 29.4705882352941 "2009" "3"
"24644" "MO" "N" "PU" 1713 765.062463514302 69.0758902510216 31.1173380035026 "2009" "3"
"24645" "MO" "N" "SF" 4364 758.242438130156 69.0247479376719 31.1647571035747 "2009" "3"
"24646" "MO" "Y" "CO" 65 761.230769230769 79.1846153846154 31.7076923076923 "2009" "3"
"24647" "MO" "Y" "LH" 12 760.25 77.4166666666667 29.25 "2009" "3"
"24648" "MO" "Y" "PU" 179 759.033519553073 80.340782122905 31.3854748603352 "2009" "3"
"24649" "MO" "Y" "SF" 528 753.765151515152 81.8333333333333 30.0852272727273 "2009" "3"
"24650" "MS" "" "CO" 2 747 63.5 36 "2009" "3"
"24651" "MS" "" "MH" 1 810 80 41 "2009" "3"
"24652" "MS" "" "PU" 38 736.052631578947 71.2368421052632 34.1842105263158 "2009" "3"
"24653" "MS" "" "SF" 319 738.887147335423 67.9341692789969 31.8244514106583 "2009" "3"
"24654" "MS" "N" "CO" 5 768.2 73.8 36.4 "2009" "3"
